brand,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,enginePower,mileage,Привод,Руль,Состояние,Владельцы,ПТС,Таможня,Владение,id,motor,внедорожник,Безопасность,Салон,Мультимедиа,Комфорт,Обзор,Защита от угона,седан,хэтчбек,Элементы экстерьера,Прочее,лифтбек,купе,пикап,минивэн,компактвэн,универсал,родстер,кабриолет,фургон,микровэн,тарга,лимузин,model,car_id,url,price
11,4,2,2015,4,2020,2,190,86992,2,2,2,3,2,1,5529600,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,37695452,https://moscow.drom.ru/bmw/5-series/37695452.html,1150000
11,4,1,2015,4,2020,2,184,93827,2,2,2,3,2,1,39744000,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,37675915,https://spb.drom.ru/bmw/5-series/37675915.html,990000
11,4,2,2015,4,2020,2,190,98177,2,2,2,1,2,1,129859200,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,37317323,https://spb.drom.ru/bmw/5-series/37317323.html,1350000
11,4,2,2015,4,2020,2,190,77671,2,2,2,3,2,1,-2332800,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,33055382,https://simferopol.drom.ru/bmw/5-series/33055382.html,1360000
11,4,1,2015,4,2020,2,136,84817,2,2,2,3,2,1,43113600,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,36610443,https://krasnodar.drom.ru/bmw/3-series/36610443.html,1070000
11,4,1,2015,4,2019,2,184,84506,2,2,2,3,2,1,10800000,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,36527409,https://moscow.drom.ru/bmw/5-series/36527409.html,1390000
11,4,1,2015,4,2019,2,184,71458,2,2,2,3,2,1,0,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,35226326,https://moscow.drom.ru/bmw/5-series/35226326.html,1300000
11,4,1,2015,4,2019,2,184,86992,2,2,2,3,2,1,0,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,35883653,https://moscow.drom.ru/bmw/5-series/35883653.html,1250000
11,4,1,2015,4,2019,2,184,80778,2,2,2,3,2,1,0,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,33697982,https://novosibirsk.drom.ru/bmw/3-series/33697982.html,1400000
11,4,2,2015,4,2018,2,190,76429,2,2,2,3,2,1,0,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,31559099,https://krasnodar.drom.ru/bmw/5-series/31559099.html,1400000
11,4,1,2015,4,2018,2,184,93206,2,2,2,3,2,1,0,31073,1.5,0,12,8,4,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318i,31540090,https://krasnodar.drom.ru/bmw/5-series/31540090.html,1599000
